sysnr;itemcode;description ;type ;brand;brand description ;group ;group description ;E-mark;European;width tyre;aspect ratio;diameter;LI/SI;nett-price;gross;available;eancode;ip-code;photolink;;;;;weight;3pmsf;rim protection;season;ms;age;demo;runflat;;Fuel effeciency;Wet grip;Rollnoise;Noiselevel;Snowgrip;Icegrip;EPREL-id;EPREL-url;wcat;
371840;215 50WR 17TEFFIPER2XL;215/50 WR17 TL 95W  GY EFFIGRIP PERF 2 XL;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;215;50;17;95W;106,93;197,50;>  20;4038526026712;577017;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;9,066;N;;Summer;;;;;;B;A;69;A;N;N;611509;https://eprel.ec.europa.eu/qr/611509;1;
371843;225 45WR 17TEFFIPER2;225/45 WR17 TL 91W  GY EFFIGRIP PERF 2 FP;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;225;45;17;91W;74,27;136,50;>  20;5452000682604;542479;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;9,097;N;;Summer;;;;;;C;A;70;B;N;N;611602;https://eprel.ec.europa.eu/qr/611602;1;
371844;225 45WR 17TEFFIPER2XL;225/45 WR17 TL 94W  GY EFFIGRIP PERF 2 XL FP;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;225;45;17;94W;75,61;139,00;>  20;5452000682611;542480;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;9,088;N;;Summer;;;;;;B;A;70;B;N;N;611008;https://eprel.ec.europa.eu/qr/611008;1;
371845;225 50WR 17TEFFIPER2;225/50 WR17 TL 94W  GY EFFIGRIP PERF 2 FP;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;225;50;17;94W;105,58;195,00;>  20;5452000682642;542493;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;9,454;N;;Summer;;;;;;B;A;70;B;N;N;610957;https://eprel.ec.europa.eu/qr/610957;1;
371846;225 50VR 17TEFFIPER2XL;225/50 VR17 TL 98V  GY EFFIGRIP PERF 2 XL FP;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;225;50;17;98V;105,58;195,00;>  20;5452000682659;542494;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;9,619;N;;Summer;;;;;;B;A;70;B;N;N;611569;https://eprel.ec.europa.eu/qr/611569;1;
371848;195 65HR 15TEFFIPER2;195/65 HR15 TL 91H  GY EFFIGRIP PERF 2;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;195;65;15;91H;60,36;110,50;>  20;5452000682253;542445;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;8,290;N;;Summer;;;;;;B;A;68;A;N;N;612613;https://eprel.ec.europa.eu/qr/612613;1;
371850;195 65HR 15TEFFIPER2XL;195/65 HR15 TL 95H  GY EFFIGRIP PERF 2 XL;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;195;65;15;95H;74,88;128,00;>  20;5452000802033;547256;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;8,087;N;;Summer;;;;;;B;A;69;A;N;N;611402;https://eprel.ec.europa.eu/qr/611402;1;
371851;205 50VR 17TEFFIPER2XL;205/50 VR17 TL 93V  GY EFFIGRIP PERF 2 XL;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;205;50;17;93V;100,77;186,00;>  20;5452000682208;542430;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;8,404;N;;Summer;;;;;;B;A;69;A;N;N;610590;https://eprel.ec.europa.eu/qr/610590;1;
371853;215 50WR 17TEFFIPER2;215/50 WR17 TL 91W  GY EFFIGRIP PERF 2;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;215;50;17;91W;105,58;195,00;>  20;4038526028341;577271;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;8,956;N;;Summer;;;;;;C;A;69;B;N;N;611201;https://eprel.ec.europa.eu/qr/611201;1;
371858;225 55WR 17TEFFIPER2XL;225/55 WR17 TL 101W GY EFFIGRIP PERF 2 XL;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;225;55;17;101W;113,35;209,50;>  20;5452000682703;542499;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;9,870;N;;Summer;;;;;;A;A;70;B;N;N;611854;https://eprel.ec.europa.eu/qr/611854;3;
371859;205 55VR 19TEFFIPER2XL;205/55 VR19 TL 97V  GY EFFIGRIP PERF 2 XL;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;205;55;19;97V;98,36;181,50;>  20;4038526026699;577015;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;9,406;N;;Summer;;;;;;A;A;69;A;N;N;611223;https://eprel.ec.europa.eu/qr/611223;3;
371862;215 45VR 16TEFFIPER2XL;215/45 VR16 TL 90V  GY EFFIGRIP PERF 2 XL FP;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;215;45;16;90V;120,04;222,00;>  20;4038526026705;577016;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;7,826;N;;Summer;;;;;;B;A;69;A;N;N;611871;https://eprel.ec.europa.eu/qr/611871;1;
371863;215 55VR 16TEFFIPER2;215/55 VR16 TL 93V  GY EFFIGRIP PERF 2;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;215;55;16;93V;119,77;221,50;>  20;4038526026729;577018;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;8,895;N;;Summer;;;;;;B;A;69;B;N;N;611792;https://eprel.ec.europa.eu/qr/611792;1;
371865;195 55HR 16TEFFIPER2;195/55 HR16 TL 87H  GY EFFIGRIP PERF 2;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;195;55;16;87H;88,73;163,50;>  20;5452000681881;542418;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;7,878;N;;Summer;;;;;;C;A;69;B;N;N;609746;https://eprel.ec.europa.eu/qr/609746;1;
371866;195 55VR 16TEFFIPER2;195/55 VR16 TL 87V  GY EFFIGRIP PERF 2;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;195;55;16;87V;99,70;184,00;>  20;5452000681898;542419;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;7,909;N;;Summer;;;;;;C;A;69;B;N;N;609634;https://eprel.ec.europa.eu/qr/609634;1;
371869;185 60HR 16TEFFIPER2;185/60 HR16 TL 86H  GY EFFIGRIP PERF 2;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;185;60;16;86H;105,86;195,50;>  20;4038526028334;577270;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;7,222;N;;Summer;;;;;;B;A;69;B;N;N;620307;https://eprel.ec.europa.eu/qr/620307;1;
371870;185 65HR 15TEFFIPER2;185/65 HR15 TL 88H  GY EFFIGRIP PERF 2;EFFIPER2;GY;GOODYEAR;11;LUXE BANDEN;J;J;185;65;15;88H;73,47;135,00;>  20;5452000680921;542242;https://www.etyre.net/preview/t3/gy-effiper2.jpg;;;;;7,306;N;;Summer;;;;;;C;A;69;B;N;N;609870;https://eprel.ec.europa.eu/qr/609870;1;
371872;225 50VR 18TEFFIPER2XL;225/50 VR18 TL 99V  GY EFFIGRIP PERF 2 XL FP;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;225;50;18;99V;128,87;238,50;>  20;5452000828200;574135;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;9,906;N;;Summer;;;;;;B;A;69;A;N;N;611456;https://eprel.ec.europa.eu/qr/611456;3;
371873;225 50WR 18TEFFIPER2XL;225/50 WR18 TL 99W  GY EFFIGRIP PERF 2 XL FP;EFFIPER2XL;GY;GOODYEAR;11;LUXE BANDEN;J;J;225;50;18;99W;134,23;248,50;>  20;4038526026750;577021;https://www.etyre.net/preview/t3/gy-effiper2xl.jpg;;;;;9,840;N;;Summer;;;;;;B;A;69;A;N;N;611148;https://eprel.ec.europa.eu/qr/611148;3;
372319;255 55HR 19TDISCAT3SP2;255/55 HR19 TL 111H CP DIS AT3 SPORT 2 XL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;255;55;19;111H;141,29;265,00;19;0029142952886;590747;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;16,319;J;;Summer;J;;;;;C;C;73;B;J;N;1266504;https://eprel.ec.europa.eu/qr/1266504;2;
372321;265 60TR 18TDISCAT3SP2;265/60 TR18 TL 110T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;265;60;18;110T;143,16;254,00;>  20;0029142952794;590777;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;18,070;J;;Summer;J;;;;;D;C;72;B;J;N;1266516;https://eprel.ec.europa.eu/qr/1266516;2;
372322;265 65TR 18TDISCAT3SP2;265/65 TR18 TL 114T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;265;65;18;114T;141,14;261,50;4;0029142952664;590752;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;18,509;J;;Summer;J;;;;;C;C;72;B;J;N;1266505;https://eprel.ec.europa.eu/qr/1266505;4;
372327;255 65TR 17TDISCAT3SP2;255/65 TR17 TL 110T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;255;65;17;110T;118,76;235,00;>  20;0029142952787;590776;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;16,727;J;;Summer;J;;;;;C;C;72;B;J;N;1266515;https://eprel.ec.europa.eu/qr/1266515;2;
372328;245 65TR 17TDISCAT3SP2;245/65 TR17 TL 111T CP DIS AT3 SPORT 2 XL OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;245;65;17;111T;131,59;243,00;>  20;0029142952589;590733;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;15,702;J;;Summer;J;;;;;C;C;72;B;J;N;1266495;https://eprel.ec.europa.eu/qr/1266495;2;
372330;235 65TR 17TDISCAT3SP2;235/65 TR17 TL 108T CP DIS AT3 SPORT 2 XL OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;235;65;17;108T;124,22;221,50;>  20;0029142952558;590717;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;15,764;J;;Summer;J;;;;;C;C;72;B;J;N;1266486;https://eprel.ec.europa.eu/qr/1266486;2;
372537;265 70TR 16TDISCAT3SP2;265/70 TR16 TL 112T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;265;70;16;112T;109,78;198,00;>  20;0029142952831;590795;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;17,799;J;;Summer;J;;;;;D;C;72;B;J;N;1266526;https://eprel.ec.europa.eu/qr/1266526;2;
372539;255 70TR 16TDISCAT3SP2;255/70 TR16 TL 111T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;255;70;16;111T;115,68;208,50;>  20;0029142952800;590782;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;16,249;J;;Summer;J;;;;;C;C;72;B;J;N;1266518;https://eprel.ec.europa.eu/qr/1266518;2;
372541;235 70TR 16TDISCAT3SP2;235/70 TR16 TL 106T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;235;70;16;106T;88,36;160,50;>  20;0029142952749;590771;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;14,865;J;;Summer;J;;;;;D;C;71;B;J;N;1266513;https://eprel.ec.europa.eu/qr/1266513;3;
372542;225 75TR 16TDISCAT3SP2;225/75 TR16 TL 104T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;225;75;16;104T;96,34;189,50;>  20;0029142952633;590745;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;14,268;J;;Summer;J;;;;;D;C;71;B;J;N;1266502;https://eprel.ec.europa.eu/qr/1266502;3;
372543;205 80TR 16TDISCAT3SP2;205/80 TR16 TL 104T CP DIS AT3 SPORT 2 XL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;205;80;16;104T;80,54;162,50;>  20;0029142952534;590712;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;13,684;J;;Summer;J;;;;;D;C;71;B;J;N;1266482;https://eprel.ec.europa.eu/qr/1266482;3;
372544;205    R 16TDISCAT3SP2;205     R16 TL 110S CP DIS AT3 SPORT 2;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;205;80;16;110S;86,39;171,00;>  20;0029142952862;590754;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;14,217;J;;Summer;J;;;;;D;B;72;B;J;N;1266507;https://eprel.ec.europa.eu/qr/1266507;3;
372545;265 70TR 15TDISCAT3SP2;265/70 TR15 TL 112T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;265;70;15;112T;113,06;200,50;>  20;0029142952824;590788;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;17,786;J;;Summer;J;;;;;D;C;72;B;J;N;1266523;https://eprel.ec.europa.eu/qr/1266523;2;
372547;235 75TR 15TDISCAT3SP2;235/75 TR15 TL 109T CP DIS AT3 SPORT 2 XL OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;235;75;15;109T;101,04;187,00;>  20;0029142952565;590718;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;14,868;J;;Summer;J;;;;;D;C;72;B;J;N;1266487;https://eprel.ec.europa.eu/qr/1266487;3;
372548;225 70TR 15TDISCAT3SP2;225/70 TR15 TL 100T CP DIS AT3 SPORT 2 OWL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;225;70;15;100T;91,14;178,00;8;0029142952626;590737;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;13,906;J;;Summer;J;;;;;D;C;72;B;J;N;1266498;https://eprel.ec.europa.eu/qr/1266498;3;
372550;205 70TR 15TDISCAT3SP2;205/70 TR15 TL 96T  CP DIS AT3 SPORT 2;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;205;70;15;96T;78,38;141,00;>  20;0029142952855;590803;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;12,081;J;;Summer;J;;;;;D;C;71;B;J;N;1266599;https://eprel.ec.europa.eu/qr/1266599;1;
372551;195 80TR 15TDISCAT3SP2;195/80 TR15 TL 100T CP DIS AT3 SPORT 2 XL;DISCAT3SP2;CP;COOPER;17;4 X 4;J;N;195;80;15;100T;76,75;136,50;>  20;0029142952527;590711;https://www.etyre.net/preview/t3/cp-discat3sp2.jpg;;;;;12,372;J;;Summer;J;;;;;D;C;71;B;J;N;1266481;https://eprel.ec.europa.eu/qr/1266481;1;
372553;265 70TR 16TDISCATTXL;265/70 TR16 TL 116T CP DISCOVERER ATT XL;DISCATTXL;CP;COOPER;17;4 X 4;J;N;265;70;16;116T;112,59;248,50;>  20;0029142942214;590633;https://www.etyre.net/preview/t3/cp-discatt.jpg;;;;;17,095;N;;Summer;J;;;;;C;C;73;B;N;N;1266475;https://eprel.ec.europa.eu/qr/1266475;2;
372554;245 70HR 16TDISCATTXL;245/70 HR16 TL 111H CP DISCOVERER ATT XL;DISCATTXL;CP;COOPER;17;4 X 4;J;N;245;70;16;111H;88,31;156,50;>  20;0029142942221;590725;https://www.etyre.net/preview/t3/cp-discatt.jpg;;;;;15,328;N;;Summer;J;;;;;C;C;72;B;N;N;1266489;https://eprel.ec.europa.eu/qr/1266489;2;
372556;265 65 R 17TDISCAT3LT;265/65  R17 TL 120R CP DISC AT3 LT OWL;DISCAT3LT;CP;COOPER;38;ALL-SEASON 4X4/SUV;J;N;265;65;17;120R;142,50;284,00;>  20;0029142907831;590503;https://www.etyre.net/preview/t3/cp-discat3lt.jpg;;;;;21,579;J;;Allseason;J;;;;;E;C;73;B;J;N;1266371;https://eprel.ec.europa.eu/qr/1266371;2;
372568;235 85 R 16TDISCAT3LT;235/85  R16 TL 120R CP DISC AT3 LT;DISCAT3LT;CP;COOPER;38;ALL-SEASON 4X4/SUV;J;N;235;85;16;120R;148,46;277,00;>  20;0029142907824;590502;https://www.etyre.net/preview/t3/cp-discat3lt.jpg;;;;;19,782;J;;Allseason;J;;;;;E;C;73;B;J;N;1266359;https://eprel.ec.europa.eu/qr/1266359;2;
372573;165 65TR 15TPRIM4;165/65 TR15 TL 81T  MI PRIMACY 4;PRIM4;MI;MICHELIN;11;LUXE BANDEN;J;J;165;65;15;81T;71,80;124,50;>  20;3528700148787;014878;https://www.etyre.net/preview/t3/mi-primacy4.jpg;;;;;6,287;N;;Summer;;;;;;C;A;68;B;N;N;408324;https://eprel.ec.europa.eu/qr/408324;1;
372582;225 45ZR 17TSPC2CONNXL;225/45 ZR17 TL 94Y  MI SPORT CUP 2 CONNECT XL;SPC2CONNXL;MI;MICHELIN;11;LUXE BANDEN;J;J;225;45;17;94Y;114,62;167,50;>  20;3528701625645;162564;https://www.etyre.net/preview/t3/mi-spc2co.jpg;;;;;9,624;N;;Summer;;;;;;D;C;70;B;N;N;409069;https://eprel.ec.europa.eu/qr/409069;1;
372592;245 40ZR 18TSPC2CONNXL;245/40 ZR18 TL 97Y  MI SPORT CUP 2 CONNECT XL;SPC2CONNXL;MI;MICHELIN;11;LUXE BANDEN;J;J;245;40;18;97Y;165,07;256,00;8;3528704233366;423336;https://www.etyre.net/preview/t3/mi-spc2co.jpg;;;;;10,242;N;;Summer;;;;;;C;C;70;B;N;N;410340;https://eprel.ec.europa.eu/qr/410340;3;
372604;245 35ZR 19TPS4ZPXL;245/35 ZR19 TL 93Y  MI SPORT 4 ZP XL;PS4ZPXL;MI;MICHELIN;25;RUNFLAT BANDEN;J;J;245;35;19;93Y;175,48;292,50;>  20;3528704407170;440717;https://www.etyre.net/preview/t3/mi-ps4.jpg;;;;;12,239;N;;Summer;;;;J;;C;A;72;B;N;N;410419;https://eprel.ec.europa.eu/qr/410419;3;
372613;275 40ZR 19TPS4GOEXL;275/40 ZR19 TL 105Y MI SPORT 4 GOE XL;PS4GOEXL;MI;MICHELIN;11;LUXE BANDEN;J;J;275;40;19;105Y;196,53;294,50;>  20;3528706541261;654126;https://www.etyre.net/preview/t3/mi-ps4.jpg;;;;;13,941;N;;Summer;;;;;;C;A;72;B;N;N;411493;https://eprel.ec.europa.eu/qr/411493;2;
372614;285 35ZR 19TSPC2RMO1AX;285/35 ZR19 TL 103Y MI SPORT CUP 2 R MO1 A XL;SPC2RMO1AX;MI;MICHELIN;11;LUXE BANDEN;J;J;285;35;19;103Y;429,95;718,50;6;3528700104325;010432;https://www.etyre.net/preview/t3/mi-spc2.jpg;;;;;12,099;N;;Summer;;;;;;D;D;74;B;N;N;408303;https://eprel.ec.europa.eu/qr/408303;2;
372620;295 40ZR 19TPS4ND0XL;295/40 ZR19 TL 108Y MI SPORT 4 ND0 XL;PS4ND0XL;MI;MICHELIN;11;LUXE BANDEN;J;J;295;40;19;108Y;177,29;361,00;6;3528701795614;179561;https://www.etyre.net/preview/t3/mi-ps4.jpg;;;;;8,000;N;;Summer;;;;;;B;A;73;B;N;N;409153;https://eprel.ec.europa.eu/qr/409153;2;
372636;335 30ZR 20TSPC2RMO1AX;335/30 ZR20 TL 108Y MI SPORT CUP 2 R MO1 A XL;SPC2RMO1AX;MI;MICHELIN;11;LUXE BANDEN;J;J;335;30;20;108Y;613,58;1183,50;>  20;3528705995102;599510;https://www.etyre.net/preview/t3/mi-spc2.jpg;;;;;8,000;N;;Summer;;;;;;C;D;74;B;N;N;411210;https://eprel.ec.europa.eu/qr/411210;2;
372641;315 30ZR 21TPS4SND0XL;315/30 ZR21 TL 105Y MI SPORT 4 S ND0 XL;PS4SND0XL;MI;MICHELIN;11;LUXE BANDEN;J;J;315;30;21;105Y;375,12;582,50;9;3528701775654;177565;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;14,919;N;;Summer;;;;;;C;A;73;B;N;N;409142;https://eprel.ec.europa.eu/qr/409142;2;
372646;315 30ZR 22TPS4S*XL;315/30 ZR22 TL 107Y MI SPORT 4 S * XL;PS4S*XL;MI;MICHELIN;11;LUXE BANDEN;J;N;315;30;22;107Y;376,84;616,00;5;3528705615390;561539;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;15,368;N;;Summer;;;;;;D;C;73;B;N;N;411026;https://eprel.ec.europa.eu/qr/411026;2;
372652;165 65TR 14TCC+XL;165/65 TR14 TL 83T  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;165;65;14;83T;63,21;102,00;>  20;3528706003479;600347;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;6,671;J;;Allseason;J;;;;;D;C;68;A;J;N;411214;https://eprel.ec.europa.eu/qr/411214;1;
372654;165 70TR 14TCC+XL;165/70 TR14 TL 85T  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;165;70;14;85T;64,38;103,50;>  20;3528706123849;612384;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;6,586;J;;Allseason;J;;;;;D;C;68;A;J;N;411286;https://eprel.ec.europa.eu/qr/411286;1;
372656;175 60HR 14TCC+XL;175/60 HR14 TL 83H  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;175;60;14;83H;66,14;107,00;>  20;3528703056737;305673;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;6,674;J;;Allseason;J;;;;;D;C;68;A;J;N;409778;https://eprel.ec.europa.eu/qr/409778;1;
372658;175 65HR 14TCC+XL;175/65 HR14 TL 86H  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;175;65;14;86H;64,22;101,50;>  20;3528706712678;671267;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;7,089;J;;Allseason;J;;;;;C;C;68;A;J;N;411571;https://eprel.ec.europa.eu/qr/411571;1;
372660;175 70TR 14TCC+XL;175/70 TR14 TL 88T  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;175;70;14;88T;87,71;138,00;>  20;3528709877855;987785;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;7,338;J;;Allseason;J;;;;;C;C;68;A;J;N;413124;https://eprel.ec.europa.eu/qr/413124;1;
372661;185 60HR 14TCC+XL;185/60 HR14 TL 86H  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;185;60;14;86H;64,02;110,50;>  20;3528701202594;120259;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;7,070;J;;Allseason;J;;;;;C;C;68;A;J;N;408845;https://eprel.ec.europa.eu/qr/408845;1;
372662;185 65HR 14TCC+XL;185/65 HR14 TL 90H  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;185;65;14;90H;71,85;125,50;>  20;3528705924638;592463;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;7,365;J;;Allseason;J;;;;;C;C;68;A;J;N;411164;https://eprel.ec.europa.eu/qr/411164;1;
372665;255 35YR 18TCC+XL;255/35 YR18 TL 94Y  MI CROSSCLIMATE+ XL;CC+XL;MI;MICHELIN;29;ALL-SEASON PW;J;J;255;35;18;94Y;133,16;229,00;>  20;3528702439487;243948;https://www.etyre.net/preview/t3/mi-crosscli+.jpg;;;;;10,490;J;;Allseason;J;;;;;C;B;71;B;J;N;409485;https://eprel.ec.europa.eu/qr/409485;2;
372679;265 60VR 18TPS4SUV;265/60 VR18 TL 110V MI SPORT 4 SUV;PS4SUV;MI;MICHELIN;17;4 X 4;J;J;265;60;18;110V;142,60;220,50;>  20;3528709285957;928595;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;15,189;N;;Summer;N;;;;;C;A;72;B;N;N;412829;https://eprel.ec.europa.eu/qr/412829;2;
372682;265 55YR 19TPS4SUVXL;265/55 YR19 TL 113Y MI SPORT 4 SUV XL;PS4SUVXL;MI;MICHELIN;17;4 X 4;J;J;265;55;19;113Y;219,41;358,50;12;3528708979536;897953;https://www.etyre.net/preview/t3/mi-ps4suv.jpg;;;;;15,813;N;;Summer;N;;;;;C;A;72;B;N;N;412674;https://eprel.ec.europa.eu/qr/412674;2;
372685;265 50WR 20TPS4SUVGOEX;265/50 WR20 TL 111W MI SPORT 4 SUV GOE XL;PS4SUVGOEX;MI;MICHELIN;17;4 X 4;J;J;265;50;20;111W;205,29;373,00;>  20;3528703669067;366906;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;15,580;N;;Summer;J;;;;;C;A;72;B;N;N;410069;https://eprel.ec.europa.eu/qr/410069;2;
372687;265 40YR 22TPS4SUVGOEX;265/40 YR22 TL 106Y MI SPORT 4 SUV GOE XL;PS4SUVGOEX;MI;MICHELIN;17;4 X 4;J;J;265;40;22;106Y;235,90;376,50;18;3528707477149;747714;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;15,829;N;;Summer;N;;;;;C;A;72;B;N;N;411945;https://eprel.ec.europa.eu/qr/411945;2;
372688;325 40YR 22TPS4SUV;325/40 YR22 TL 114Y MI SPORT 4 SUV;PS4SUV;MI;MICHELIN;17;4 X 4;J;N;325;40;22;114Y;376,64;620,50;4;3528703644750;364475;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;16,856;N;;Summer;J;;;;;C;A;74;B;N;N;462033;https://eprel.ec.europa.eu/qr/462033;4;
372689;195 70 R 15TAGIL3;195/70  R15 TL 104R MI AGILIS 3;AGIL3;MI;MICHELIN;16;BESTELWAGEN BANDEN;J;J;195;70;15;104R;89,68;145,00;>  20;3528707067197;706719;https://www.etyre.net/preview/t3/mi-agil3.jpg;;;;;10,797;N;;Summer;;;;;;B;A;72;B;N;N;411747;https://eprel.ec.europa.eu/qr/411747;1;
372690;215 70 R 15TAGIL3;215/70  R15 TL 109S MI AGILIS 3;AGIL3;MI;MICHELIN;16;BESTELWAGEN BANDEN;J;J;215;70;15;109S;119,77;191,50;>  20;3528708173217;817321;https://www.etyre.net/preview/t3/mi-agil3.jpg;;;;;12,486;N;;Summer;;;;;;B;A;72;B;N;N;412262;https://eprel.ec.europa.eu/qr/412262;3;
372691;225 70 R 15TAGIL3;225/70  R15 TL 112S MI AGILIS 3;AGIL3;MI;MICHELIN;16;BESTELWAGEN BANDEN;J;J;225;70;15;112S;115,84;184,50;>  20;3528707492920;749292;https://www.etyre.net/preview/t3/mi-agil3.jpg;;;;;13,648;N;;Summer;;;;;;B;A;72;B;N;N;411954;https://eprel.ec.europa.eu/qr/411954;3;
372692;195 65 R 16TAGIL3;195/65  R16 TL 104R MI AGILIS 3;AGIL3;MI;MICHELIN;16;BESTELWAGEN BANDEN;J;J;195;65;16;104R;104,88;168,50;>  20;3528702353295;235329;https://www.etyre.net/preview/t3/mi-agil3.jpg;;;;;11,122;N;;Summer;;;;;;B;A;72;B;N;N;409431;https://eprel.ec.europa.eu/qr/409431;1;
